group,lyrics_title,lyrics_text
Titãs,Uns Iguais Aos Outros," Os homens são todos iguais  Os homens são todos iguais  Ingleses, indianos  Africanos contra africanos  Aos humildes o reino dos céus  Ao povo alemão e ao de Israel  Putas, ladrões e aidéticos  Católicos e evangélicos  Todos os homens são iguais  Brancos, pretos e orientais  Todos são filhos de Deus  Os pretos são os judeus  Cristãos e protestantes  Kaiowas contra xavantes  Árabes, turcos e iraquianos  São iguais os seres humanos  São uns iguais aos outros, são uns iguais aos outros  São uns iguais aos outros, são uns iguais aos outros  Americanos contra latinos  Já nascem mortos os nordestinos  Os retirantes e os jagunços  O sertão é do tamanho do mundo  Dessa vida nada se leva  Nesse mundo se ajoelha e se reza  Não importa que língua se fala  Aquilo que une é o que separa  Não julgue pra não ser julgado  Os pobres são pobres-coitados  São todos iguais no fundo, no fundo  As mulheres são os pretos do mundo  Tanto faz a cor que se herda  Seja feita a tua vontade no céu como na terra  Gays, lésbicas-homosexuais  Todos os homens são iguais  São uns iguais aos outros, são uns iguais aos outros  São uns iguais aos outros, são uns iguais aos outros  Os homens são todos iguais  Os homens são todos iguais  Os retirantes e os jagunços  O sertão é do tamanho do mundo  Aos humildes o reino dos céus  Ao povo alemão e ao de Israel  Não importa que língua se fala  Aquilo que une é o que separa  Todos os homens são iguais  Brancos, pretos e orientais  São todos iguais no fundo, no fundo  As mulheres são os pretos do mundo  Cristão e protestantes  Kaiowas contra xavantes  Gays, lésbicas-homosexuais  Todos os homens são iguais  São uns iguais aos outros, são uns iguais aos outros  São uns iguais aos outros, são uns iguais aos outros"
Titãs,Vá trabalhar," Vá trabalhar, mas volte Não se esqueça dos seus filhos Dinheiro é pra gastar Dinheiro é pra gozar com a família Vá se enfeitar Pinte a boca, ponha falsos cílios Você quer se matar Você já tá pra lá de a perigo Esse buraco foi você quem cavou Esse buraco onde você se enfiou Sua casa, o seu ninho de amor Mas, quando a saúde, casa, grana acabar Vai ser dose Sua pose cairá, então… Vá trabalhar"
Titãs,Vai Pra Rua, Mas você vai fazer o quê? Alguma coisa você vai fazer Vai ver cinema ou ver TV Alguma coisa você tem que ver Vai pra rua Vai pra rua Vai pra rua Vai pra rua Vai fazer algum serviço Vai dar algum passeio Vai fazer serviço nenhum Vai dar passeio algum Vai pra rua Vai pra rua Vai pra rua Vai pra rua Mas você vai fazer o quê? Se não tem nada pra você fazer Vai dar comida aos animais Alguma coisa todo mundo faz Vai pra rua Vai pra rua Vai pra rua Vai pra rua Vai fazer algum programa Resolver algum problema Resolver problema o quê É tempo pra perder Vai pra rua Vai pra rua Vai pra rua Vai pra rua Mas você vai fazer o quê? Alguma coisa você vai fazer Vai ver cinema ou ver TV Alguma coisa você tem que ver Vai pra rua Vai pra rua Vai pra rua Vai pra rua Vai fazer algum negócio Resolver algum problema Resolver problema o quê É tempo pra perder Mas você vai fazer o quê?
Titãs,Vámonos," A nosotros nos tratan como mierda de cerdo  (Putas y gordos-sangre podrida)  Y nos usam pá limpiar el culo  Hijos de perra, rockeros maricones !  No les gusta mi color  No les gusta mi color  No les gusta como hablo  No les gusta como hablo  Vamos, vamos, vámonos  Vamos, vamos, vámonos  No entienden lo que digo  No me quieren entender  No entienden lo que digo  No me quieren entender  Vamos, vamos, vámonos  Vamos, vamos, vámonos  Adios-me voy  Adios-me voy  Hasta donde vamos, hacia donde vamos  No lo se, no lo se  Hasta donde vamos, hacia donde vamos  No lo se, no lo se  Vamos, vamos, vámonos  Vamos, vamos, vámonos  Si nos tratan como putas  Si nos tratan como perros  Vamos, vamos, vámonos  Vamos, vamos, vámonos"
Titãs,Vamos ao Trabalho," Vamos ao trabalho! Vamos ao trabalho! E só há uma maneira de faze-lo Direito, bem feito Senão é melhor nem começar Ok, não vamos nem começar Vamos pra balada! Vamos pra balada! (hahaha) Mas se não for pra detonar Botar a casa abaixo! Então, é melhor nem me chamar Tá bom, deixa pra lá Vamos ao trabalho! Vamos ao trabalho! (é!) E só há uma maneira de faze-lo Direito, bem feito Senão é melhor não começar Tá bom, não vamos nem começar Vamos pra balada! Vamos pra balada! (hahaha) Mas se não for pra detonar Botar a casa abaixo! Então, é melhor nem me chamar Tá bom, deixa pra lá"
Titãs,Vinheta Final Por Mauro E Quitéria, [Instrumental]
Titãs,Violência," O movimento começou, o lixo fede nas calçadas Todo mundo circulando, as avenidas congestionadas O dia terminou, a violência continua Todo mundo provocando todo mundo nas ruas A violência está em todo lugar Não é por causa do álcool nem é por causa das drogas A violência é nossa vizinha Não é só por culpa sua nem é só por culpa minha Violência gera violência Violência doméstica, violência cotidiana São gemidos de dor, todo mundo se engana Você não tem o que fazer, saia pra rua Pra quebrar minha cabeça ou pra que quebrem a sua Violência gera violência Com os amigos que tenho não preciso inimigos Aí fora ninguém fala comigo Será que tudo está podre, será que todos estão vazios? Não existe razão, nem existem motivos Não adianta suplicar, porque ninguém responde Não adianta implorar, todo mundo se esconde É difícil acreditar que somos nós os culpados É mais fácil culpar Deus ou então o Diabo O crime é venerado e posto em uso por toda terra De um polo a outro se imolam vidas humanas No reino de Zópito os pais degolam os próprios filhos Seja qual for o sexo, desde que sua cara não lhes agrade Os coreanos incham o corpo da vítima a custa de vinagre E depois de estar assim inchado, matam-no a pauladas Os irmãos Morávios mandavam matar com cócegas"
Titãs,Você É Minha," Ninguém é minha como você é minha Você é minha - amor Ninguém é minha como você é minha Eu sei quem você é Você sabe o que eu gosto Eu quero o que vier O que for meu é nosso Nós dois somos um só O mesmo barro, o mesmo pó Nós dois somos iguais Nós dois e ninguém mais Ninguém é minha como você é minha Você é minha - amor Ninguém é minha como você é minha Cê sabe quem eu sou Eu sei o que cê gosta Aquilo que eu te dou Você me dá de volta Nós dois somos um par Cada um em seu lugar Nós dois somos assim Do começo até o fim"
Titãs,Vossa Excelência," Estão nas mangas Dos Senhores Ministros Nas capas Dos Senhores Magistrados Nas golas Dos Senhores Deputados Nos fundilhos Dos Senhores Vereadores Nas perucas Dos Senhores Senadores Senhores! Senhores! Senhores! Minha Senhora! Senhores! Senhores! Filha da Puta! Bandido! Corrupto! Ladrão! Senhores! Filha da Puta! Bandido! Senhores! Corrupto! Ladrão! Sorrindo para a câmera Sem saber que estamos vendo Chorando que dá pena Quando sabem que estão em cena Sorrindo para as câmeras Sem saber que são filmados Um dia o sol ainda vai nascer Quadrado! Estão nas mangas Dos Senhores Ministros Nas capas Dos Senhores Magistrados Nas golas Dos Senhores Deputados Nos fundilhos Dos Senhores Vereadores Nas perucas Dos Senhores Senadores Senhores! Senhores! Senhores! Minha Senhora! Bandido! Corrupto Senhores! Senhores! Filha da Puta! Bandido! Corrupto! Ladrão! Senhores! Filha da Puta! Bandido! Corrupto! Ladrão! -""Isso não prova nada Sob pressão da opinião pública É que não haveremos De tomar nenhuma decisão Vamos esperar que tudo caia No esquecimento Aí então! Faça-se a justiça!"" Sorrindo para a câmera Sem saber que estamos vendo Chorando que dá pena Quando sabem que estão em cena Sorrindo para as câmeras Sem saber que são filmados Um dia o sol ainda vai nascer Quadrado! -""Estamos preparando Vossas acomodações Excelência!"" Filha da Puta! Bandido! Senhores! Corrupto! Ladrão! Filha da Puta! Bandido! Corrupto! Ladrão! Filha da Puta! Bandido! Corrupto! Ladrão! Filha da Puta! Bandido! Corrupto! Ladrão!"
Titãs,Vou Duvidar," Vou duvidar até do que eu posso ver Vou duvidar de mim mesmo e de você Vou duvidar daquilo que é pra respeitar Vou duvidar só pra ver no que vai dar Vou duvidar, vou duvidar Vou perguntar por que Vou duvidar, vou duvidar Eu vou pagar pra ver Vou duvidar do que eu não sei como explicar Vou duvidar que é pra poder acreditar Vou duvidar do que já tá sacramentado Vou duvidar de quem nunca fez nada errado Vou duvidar, vou duvidar Vou perguntar por que Vou duvidar, vou duvidar Eu vou pagar pra ver Vou duvidar de quem pensa que é melhor Vou duvidar daquilo que já sei de cor Vou duvidar de quem não põe o pé na lama Vou duvidar de quem diz que não se engana Vou duvidar, vou duvidar Vou perguntar por que Vou duvidar, vou duvidar Eu vou pagar pra ver"
Titãs,Weird Sisters," Hey girl A, Hi I'm girl B Let me introduce you Girl C Hey girl C, Hi I'm girl A Let's get high, Hey! What you say? Let's go all the way down Cause we are devils together Let's have fun tonight Cause we are devils together Sugar and spice Cause we are devils together Let's dance, come on Let's get in God will forgive All our sins The three of us Are like one Come on, let's load up our guns Let's go all the way and run Cause we are devils together Let's have fun tonight Cause we are devils together Sugar and spice Cause we are devils together We're gonna beat, hit, smash, trash, kick ass Let's have fun tonight Hit, smash, trash, kick ass Let's have fun tonight Gonna kill it, gonna kill it, gonna kill it Gonna party tonight Gonna kill it, gonna kill it, gonna kill it Gonna party tonight"
Raimundos,20 e Poucos Anos, Você já sabe Me conhece muito bem Eu sou capaz de ir Vou muito mais além Do que você imagina... Eu não desisto Assim tão fácil meu amor Das coisas que Eu quero fazer E ainda não fiz Na vida tudo tem seu preço Seu valor E eu só quero dessa vida É ser feliz Eu não abro mão... Nem por você Nem por ninguém Eu me desfaço Dos meus planos Quero saber bem mais Que os meus 20 E poucos anos...(2x) Tem gente ainda Me esperando prá contar As novidades que eu Já canso de saber Eu sei também Tem gente me enganando Ah! Ah! Mas que bobagem Já é tempo pra crescer Eu não abro mão... Nem por você Nem por ninguém Eu me desfaço Dos meus planos Quero saber bem mais Que os meus 20 e poucos anos...(4x)
Raimundos,A Mais Pedida," Nesse show não entra menor Um homem censurou, tava de mau humor Não tinha dormido bem porque não levantou Pense como ia ser bom Se nós fizesse um som que ultrapassasse A barreira das AM, FM e dos elevador Aí sim Dá um selin' E mostra o seio that you saw Quando eu te vi o meu calção se abriu Caiu uma lágrima de um olho Que se for dos dois, então é namoro Meu cabelo é ruim, mas meu terno é de lin' Vou ser seu salgadin', cê vai gostar de mim Se eu tocar no seu radin' Chora até o fim, só pra rimar com im Pois se eu ganhar ""din din"" cê vai gostar de mim Se eu tocar no seu radin' Por favor, seu locutor Ao menos uma vez, melhor se fossem três Toca o nosso som aí que tu me faz feliz Se não tocar eu quebro o seu nariz Se não tocar eu quebro o seu nariz Meu cabelo é ruim, mas meu terno é de lin' Vou ser seu salgadin', cê vai gostar de mim Se eu tocar no seu radin' Chora até o fim, só pra rimar com im Pois se eu ganhar ""din din"" cê vai gostar de mim Se eu tocar no seu radin' Só assim pr'eu tocar no seu radim"
Raimundos,A Mais Pedida (part. Ivete Sangalo)," Nesse show não entra menor Um homem censurou, tava de mau humor Não tinha dormido bem porque não levantou Pense como ia ser bom Se nós fizesse um som que ultrapassasse A barreira das AM, FM e dos elevador Aí sim Dá um selin' E mostra o seio that you saw Quando eu te vi o meu calção se abriu Caiu uma lágrima de um olho Que se for dos dois, então é namoro Meu cabelo é ruim, mas meu terno é de lin' Vou ser seu salgadin', cê vai gostar de mim Se eu tocar no seu radin' Chora até o fim, só pra rimar com im Pois se eu ganhar ""din din"" cê vai gostar de mim Se eu tocar no seu radin' Por favor, seu locutor Ao menos uma vez, melhor se fossem três Toca o nosso som aí que tu me faz feliz Se não tocar eu quebro o seu nariz Se não tocar eu quebro o seu nariz Meu cabelo é ruim, mas meu terno é de lin' Vou ser seu salgadin', cê vai gostar de mim Se eu tocar no seu radin' Chora até o fim, só pra rimar com im Pois se eu ganhar ""din din"" cê vai gostar de mim Se eu tocar no seu radin' Só assim pr'eu tocar no seu radim"
Raimundos,A Sua," Time has turned this lie to true All the things I've done, I did for you But I'm tired to live my life this way And some day gonna say the things I got to say I'm tired of believing in you, girl Tried to believe in you Cause you're so close to my mind I'm tired of believing in you, girl I tried to believe in you Cause you're so close to my mind Oh, oh to my mind Oh to my mind And I don't know exactly why But I've forgotten how to live The reason that changed my life I just wanted to forgive And you know better than anyone That I wanted you 'till the end But my feelings doesn't make no difference now It's hard to understand"
Raimundos,Acende Agora a Vela," Coisinha doida eu não tenho ainda nada igual Menina linda quente, fora do normal Quem é você? Nessa onda ninguem consegue imitar so rola o que é bom e o que eu quero escutar e quando acordo eu sonho com você 1234 (refrão) A 89 toca a nossa canção é na hora certa pra inundar o teu sertão são 20 anos de pau dentro sem tirar Acende agora a vela pra comemorar O couro queima e arde botando pra bombar, metendo sem parar... Da pra sentir na carne invade invade o seu lar Repete Refrão Acende agora a vela pra comemorar Acende essa vela pra comemorar"
Raimundos,Alegria," Viver só de dar bola nesse mundo não dá pé O yin-yang é um 69 da Xuxa com o Pelé Pra fazer alguma coisa, melhor quem fizer melhor A mãe da minha mãe sempre foi a minha vó Levanto os olhos pro céu e grito: ""Vem cá, bom Deus, vingar Jesus O pobre aqui não vive, sobrevive"" Feridas que a revolta cria, eu sou o pus! (yeah!) Tem gente que vê e é cega em ilusão de luz (yeah!) Tem gente que vê e é cega, usa rédeas e bitola ACORDA! Pois para poupar camisinha, mandei encapar meu pau E se tudo fosse doce não existiria sal Pra achar alguma coisa, alguém a teve de perder O nada é uma das coisas mais difíceis de entender Levanto os olhos pro céu e grito: ""Eu procurei e não encontrei um amigo sequer"" Esta é uma nova fase dos filhos Para morrer é preciso viver! (yeah!) Tem gente que vê e é cega em ilusão de luz (yeah!) Tem gente que vê e é cega, usa rédeas e bitola A COBRA! BARRABÁS!!!"
